transactionId,repaymentDay,amount
1922430,2024-06-03T00:00:00Z,19735
2098424,2024-06-03T00:00:00Z,38300
2066925,2024-06-03T00:00:00Z,99967
2371726,2024-06-03T00:00:00Z,160000
1739068,2024-06-03T00:00:00Z,31967
2373605,2024-06-03T00:00:00Z,192100
2375412,2024-06-03T00:00:00Z,82274
2375573,2024-06-03T00:00:00Z,74000
2351590,2024-06-03T00:00:00Z,169235
2351590,2024-06-03T00:00:00Z,169235
2351590,2024-06-03T00:00:00Z,169235
2370028,2024-06-03T00:00:00Z,71970
2370028,2024-06-03T00:00:00Z,71970
2370028,2024-06-03T00:00:00Z,71970
2375573,2024-06-03T00:00:00Z,74000
2375573,2024-06-03T00:00:00Z,74000
2375573,2024-06-03T00:00:00Z,74000
2071496,2024-06-03T00:00:00Z,41667
2138659,2024-06-03T00:00:00Z,33066
2382038,2024-06-04T00:00:00Z,64274
1303115,2024-06-04T00:00:00Z,223695
2096153,2024-06-04T00:00:00Z,75173
2096153,2024-06-04T00:00:00Z,52827
1662933,2024-06-04T00:00:00Z,31667
1656007,2024-06-04T00:00:00Z,52390
1685432,2024-06-04T00:00:00Z,122633
2384994,2024-06-04T00:00:00Z,134966
2385181,2024-06-04T00:00:00Z,80190
2232608,2024-06-04T00:00:00Z,139367
2232608,2024-06-04T00:00:00Z,139367
2141174,2024-06-04T00:00:00Z,38734
2149741,2024-06-04T00:00:00Z,35970
2387535,2024-06-04T00:00:00Z,67900
2389760,2024-06-05T00:00:00Z,148709
2390471,2024-06-05T00:00:00Z,39466
2392323,2024-06-05T00:00:00Z,140566
1873191,2024-06-05T00:00:00Z,96248
1825660,2024-06-05T00:00:00Z,52767
1826957,2024-06-05T00:00:00Z,87967
2393902,2024-06-05T00:00:00Z,125084
2393988,2024-06-05T00:00:00Z,240934
2394669,2024-06-05T00:00:00Z,64534
2097011,2024-06-05T00:00:00Z,66633
2148801,2024-06-05T00:00:00Z,414673
2106774,2024-06-05T00:00:00Z,35867
1894030,2024-06-05T00:00:00Z,59520
1842693,2024-06-05T00:00:00Z,347233
2399801,2024-06-05T00:00:00Z,183200
2400359,2024-06-05T00:00:00Z,84000
2400385,2024-06-05T00:00:00Z,70274
2401031,2024-06-06T00:00:00Z,61690
1858794,2024-06-06T00:00:00Z,109667
2402533,2024-06-06T00:00:00Z,157275
2403844,2024-06-06T00:00:00Z,264966
1840973,2024-06-06T00:00:00Z,39950
1903535,2024-06-06T00:00:00Z,21650
1207127,2024-06-06T00:00:00Z,648729
2115524,2024-06-06T00:00:00Z,76443
2115524,2024-06-06T00:00:00Z,76443
2414897,2024-06-06T00:00:00Z,93966
2281542,2024-06-07T00:00:00Z,125920
2281542,2024-06-07T00:00:00Z,11000
2281542,2024-06-07T00:00:00Z,132920
1840294,2024-06-07T00:00:00Z,288200
1614784,2024-06-07T00:00:00Z,33300
2424696,2024-06-07T00:00:00Z,129966
2427289,2024-06-07T00:00:00Z,178000
2123812,2024-06-07T00:00:00Z,26970
2433229,2024-06-07T00:00:00Z,239814
1849273,2024-06-07T00:00:00Z,83867
2382038,2024-06-08T00:00:00Z,64273
2382038,2024-06-08T00:00:00Z,24637
1858630,2024-06-08T00:00:00Z,16650
2441107,2024-06-08T00:00:00Z,46634
2140455,2024-06-08T00:00:00Z,63300
1577043,2024-06-08T00:00:00Z,304100
1855452,2024-06-08T00:00:00Z,58100
2355450,2024-06-08T00:00:00Z,86633
2355450,2024-06-08T00:00:00Z,86633
2355450,2024-06-08T00:00:00Z,86634
1856467,2024-06-08T00:00:00Z,39967
2446593,2024-06-08T00:00:00Z,70634
1869497,2024-06-09T00:00:00Z,315467
2449206,2024-06-09T00:00:00Z,199966
1868474,2024-06-09T00:00:00Z,3267
2305157,2024-06-09T00:00:00Z,123337
2125243,2024-06-09T00:00:00Z,157933
2452970,2024-06-09T00:00:00Z,34966
2454308,2024-06-09T00:00:00Z,81600
2455565,2024-06-09T00:00:00Z,110254
2147589,2024-06-09T00:00:00Z,50970
2145056,2024-06-09T00:00:00Z,84567
2145056,2024-06-09T00:00:00Z,84567
2132669,2024-06-09T00:00:00Z,148303
2102266,2024-06-10T00:00:00Z,55337
1870523,2024-06-10T00:00:00Z,243267
2134192,2024-06-10T00:00:00Z,256017
1874275,2024-06-10T00:00:00Z,71840
1921596,2024-06-10T00:00:00Z,525330
2110885,2024-06-10T00:00:00Z,190833
2080919,2024-06-10T00:00:00Z,49967
2385181,2024-06-10T00:00:00Z,80190
2385181,2024-06-10T00:00:00Z,80190
2385181,2024-06-10T00:00:00Z,80190
2137755,2024-06-10T00:00:00Z,111467
2149162,2024-06-10T00:00:00Z,239967
2157672,2024-06-10T00:00:00Z,54667
1886309,2024-06-11T00:00:00Z,103250
1884313,2024-06-11T00:00:00Z,88300
2470759,2024-06-11T00:00:00Z,59950
2361859,2024-06-11T00:00:00Z,39033
2361859,2024-06-11T00:00:00Z,39033
1863023,2024-06-11T00:00:00Z,478725
2475121,2024-06-11T00:00:00Z,86110
2475141,2024-06-11T00:00:00Z,437725
1894198,2024-06-11T00:00:00Z,266633
2476247,2024-06-11T00:00:00Z,64234
2476291,2024-06-11T00:00:00Z,66374
2476757,2024-06-11T00:00:00Z,73066
2127855,2024-06-12T00:00:00Z,44100
2478361,2024-06-12T00:00:00Z,88134
1893765,2024-06-12T00:00:00Z,5300
2154764,2024-06-12T00:00:00Z,141638
2483353,2024-06-12T00:00:00Z,227766
1897710,2024-06-12T00:00:00Z,451642
2487392,2024-06-12T00:00:00Z,70274
2488523,2024-06-12T00:00:00Z,513738
2177362,2024-06-12T00:00:00Z,106633
2174776,2024-06-12T00:00:00Z,48567
2174392,2024-06-12T00:00:00Z,382083
2399801,2024-06-12T00:00:00Z,89900
2399801,2024-06-12T00:00:00Z,93300
2399801,2024-06-12T00:00:00Z,76600
1883875,2024-06-13T00:00:00Z,727974
2501705,2024-06-13T00:00:00Z,592166
2504880,2024-06-13T00:00:00Z,209866
2506083,2024-06-13T00:00:00Z,274666
2237370,2024-06-13T00:00:00Z,108200
1914592,2024-06-13T00:00:00Z,156721
2189675,2024-06-13T00:00:00Z,83300
2191270,2024-06-13T00:00:00Z,46300
2191270,2024-06-13T00:00:00Z,46300
2186175,2024-06-13T00:00:00Z,100248
2153807,2024-06-13T00:00:00Z,347533
2515851,2024-06-14T00:00:00Z,35400
2516212,2024-06-14T00:00:00Z,326426
2120021,2024-06-14T00:00:00Z,209236
2518207,2024-06-14T00:00:00Z,62266
2519172,2024-06-14T00:00:00Z,134966
2519183,2024-06-14T00:00:00Z,49966
2389760,2024-06-14T00:00:00Z,79925
2389760,2024-06-14T00:00:00Z,68783
2389760,2024-06-14T00:00:00Z,21142
2524034,2024-06-14T00:00:00Z,56670
2525732,2024-06-14T00:00:00Z,129966
1912270,2024-06-14T00:00:00Z,44300
2183698,2024-06-14T00:00:00Z,121333
1915020,2024-06-14T00:00:00Z,29267
2530876,2024-06-14T00:00:00Z,61170
2530949,2024-06-14T00:00:00Z,169866
2531263,2024-06-14T00:00:00Z,247600
2171681,2024-06-14T00:00:00Z,466667
2534278,2024-06-14T00:00:00Z,38470
2253843,2024-06-14T00:00:00Z,52800
2542441,2024-06-15T00:00:00Z,41940
1917611,2024-06-15T00:00:00Z,66633
2547333,2024-06-15T00:00:00Z,205300
2203567,2024-06-15T00:00:00Z,59967
1978671,2024-06-15T00:00:00Z,83767
1974922,2024-06-15T00:00:00Z,6967
2187463,2024-06-15T00:00:00Z,37768
1916261,2024-06-16T00:00:00Z,522730
2564277,2024-06-16T00:00:00Z,81254
2433229,2024-06-16T00:00:00Z,85920
2433229,2024-06-16T00:00:00Z,95920
2261004,2024-06-16T00:00:00Z,49967
2566486,2024-06-16T00:00:00Z,42834
2014853,2024-06-16T00:00:00Z,47667
2223147,2024-06-16T00:00:00Z,143233
2194884,2024-06-16T00:00:00Z,94967
1925012,2024-06-16T00:00:00Z,384757
2571979,2024-06-17T00:00:00Z,43300
1580152,2024-06-17T00:00:00Z,186666
2196815,2024-06-17T00:00:00Z,59970
2196815,2024-06-17T00:00:00Z,59970
1026041,2024-06-17T00:00:00Z,20594
1672772,2024-06-17T00:00:00Z,16759
1672772,2024-06-17T00:00:00Z,16759
1672772,2024-06-17T00:00:00Z,16759
1672772,2024-06-17T00:00:00Z,16759
1672772,2024-06-17T00:00:00Z,16759
1672772,2024-06-17T00:00:00Z,16759
1922430,2024-06-17T00:00:00Z,19735
1922430,2024-06-17T00:00:00Z,19735
1922430,2024-06-17T00:00:00Z,19735
2578522,2024-06-17T00:00:00Z,64300
2248642,2024-06-17T00:00:00Z,43300
2248642,2024-06-17T00:00:00Z,43300
2248642,2024-06-17T00:00:00Z,43300
2581496,2024-06-17T00:00:00Z,444832
2582413,2024-06-17T00:00:00Z,147834
2024292,2024-06-17T00:00:00Z,278300
2281542,2024-06-17T00:00:00Z,4000
2233698,2024-06-17T00:00:00Z,112000
1950780,2024-06-17T00:00:00Z,50220
2585472,2024-06-17T00:00:00Z,91516
2530949,2024-06-17T00:00:00Z,85920
2530949,2024-06-17T00:00:00Z,83947
2530949,2024-06-17T00:00:00Z,11973
2530949,2024-06-17T00:00:00Z,127920
1977504,2024-06-18T00:00:00Z,59667
2214825,2024-06-18T00:00:00Z,250167
1946982,2024-06-18T00:00:00Z,49967
2593814,2024-06-18T00:00:00Z,161334
2024408,2024-06-18T00:00:00Z,35200
2254361,2024-06-18T00:00:00Z,189867
2183694,2024-06-18T00:00:00Z,45767
2224093,2024-06-18T00:00:00Z,36367
2106774,2024-06-18T00:00:00Z,35867
2599004,2024-06-18T00:00:00Z,329766
2287636,2024-06-18T00:00:00Z,38633
2287459,2024-06-18T00:00:00Z,213338
2602394,2024-06-18T00:00:00Z,46666
1958690,2024-06-18T00:00:00Z,90767
2001630,2024-06-19T00:00:00Z,46633
1956279,2024-06-19T00:00:00Z,749967
2609963,2024-06-19T00:00:00Z,386374
2157116,2024-06-19T00:00:00Z,75387
1985992,2024-06-19T00:00:00Z,17933
2615354,2024-06-19T00:00:00Z,75750
2615692,2024-06-19T00:00:00Z,45534
2245554,2024-06-19T00:00:00Z,54967
2006043,2024-06-19T00:00:00Z,86500
2619228,2024-06-19T00:00:00Z,55470
2234271,2024-06-19T00:00:00Z,126633
1949112,2024-06-19T00:00:00Z,164800
2621567,2024-06-20T00:00:00Z,241734
2624025,2024-06-20T00:00:00Z,113066
2237056,2024-06-20T00:00:00Z,159226
1958511,2024-06-20T00:00:00Z,50970
2628486,2024-06-20T00:00:00Z,133000
1944672,2024-06-20T00:00:00Z,269967
2373605,2024-06-20T00:00:00Z,192100
2633183,2024-06-20T00:00:00Z,790531
2218776,2024-06-20T00:00:00Z,253267
2237625,2024-06-20T00:00:00Z,64933
2248719,2024-06-20T00:00:00Z,71327
2636597,2024-06-20T00:00:00Z,39000
1970924,2024-06-20T00:00:00Z,199967
1962791,2024-06-20T00:00:00Z,129967
1961176,2024-06-20T00:00:00Z,179467
2641545,2024-06-21T00:00:00Z,39466
1975307,2024-06-21T00:00:00Z,26633
1236773,2024-06-21T00:00:00Z,312648
2249407,2024-06-21T00:00:00Z,174967
1616070,2024-06-21T00:00:00Z,218948
2643687,2024-06-21T00:00:00Z,622484
1977341,2024-06-21T00:00:00Z,49500
1968157,2024-06-21T00:00:00Z,87613
2646869,2024-06-21T00:00:00Z,152894
2647031,2024-06-21T00:00:00Z,118966
2272080,2024-06-21T00:00:00Z,39967
2134192,2024-06-21T00:00:00Z,256017
2134192,2024-06-21T00:00:00Z,256017
2134192,2024-06-21T00:00:00Z,256016
1970481,2024-06-21T00:00:00Z,260000
1957300,2024-06-21T00:00:00Z,49967
1968117,2024-06-21T00:00:00Z,565348
2022537,2024-06-21T00:00:00Z,178533
2653317,2024-06-21T00:00:00Z,67634
2655548,2024-06-21T00:00:00Z,87400
2662597,2024-06-22T00:00:00Z,40666
2668680,2024-06-22T00:00:00Z,69566
2669785,2024-06-22T00:00:00Z,53300
2278516,2024-06-22T00:00:00Z,34770
2278490,2024-06-22T00:00:00Z,47638
2275795,2024-06-23T00:00:00Z,74970
2283118,2024-06-23T00:00:00Z,143300
2682410,2024-06-23T00:00:00Z,76374
2684870,2024-06-23T00:00:00Z,44700
2276398,2024-06-23T00:00:00Z,231333
2294702,2024-06-23T00:00:00Z,506567
2691117,2024-06-23T00:00:00Z,93266
2692752,2024-06-24T00:00:00Z,151566
2693367,2024-06-24T00:00:00Z,63066
2044237,2024-06-24T00:00:00Z,140433
2698319,2024-06-24T00:00:00Z,44506
2311902,2024-06-24T00:00:00Z,92027
2277354,2024-06-24T00:00:00Z,215638
2044296,2024-06-24T00:00:00Z,118933
2609963,2024-06-24T00:00:00Z,69920
2701654,2024-06-24T00:00:00Z,55634
2702045,2024-06-24T00:00:00Z,81910
2054754,2024-06-24T00:00:00Z,43300
2293535,2024-06-24T00:00:00Z,58367
1921070,2024-06-25T00:00:00Z,281267
2006488,2024-06-25T00:00:00Z,84943
2007320,2024-06-25T00:00:00Z,71573
2363845,2024-06-25T00:00:00Z,86667
2609963,2024-06-25T00:00:00Z,79920
2609963,2024-06-25T00:00:00Z,79920
2609963,2024-06-25T00:00:00Z,119920
2609963,2024-06-25T00:00:00Z,36693
2609963,2024-06-25T00:00:00Z,67227
2609963,2024-06-25T00:00:00Z,87920
2609963,2024-06-25T00:00:00Z,143920
2609963,2024-06-25T00:00:00Z,87306
2609963,2024-06-25T00:00:00Z,16614
2669785,2024-06-25T00:00:00Z,53300
